MCES	Nonconformity	Ion Type
10.35	4.507299804687506	[M-H]-
10.48	0.9510559082031307	[M-H]-
9.55	-5.142355346679693	[M+H]+
9.55	-2.7683837890625114	[M+Na]+
10.86	-9.678085327148438	[M+Na]+
10.37	-0.37733154296876137	[M+Na]+
10.37	3.5096588134765625	[M+H]+
10.33	0.2536071777343807	[M+Na]+
10.33	-11.984240722656239	[M-H]-
10.42	1.5854125976562443	[M+H]+
10.42	-8.192303466796886	[M-H]-
10.445	3.1419799804687614	[M+Na]+
10.5	89.0331970214844	[M+H]+
10.36	-4.674932861328131	[M+H]+
10.36	-8.214019775390625	[M+Na]+
10.36	-4.994274902343761	[M-H]-
10.5	3.9129821777343636	[M+Na]+
10.5	4.499035644531261	[M+H]+
9.805	-0.20107421874999432	[M+H]+
8.445	1.2469207763671761	[M-H]-
14.02	4.155084228515619	[M+H]+
14.02	7.833441162109381	[M+Na]+
10.805	5.549365234374989	[M+Na]+
12.01	10.507043457031244	[M+Na]+
12.01	-5.874551391601557	[M+H]+
10.98	202.92510375976565	[M-H]-
12.95	-2.8723388671874943	[M+Na]+
16.75	-1.3134582519531364	[M+Na]+
9.414	-5.317657470703125	[M-H]-
10.336	-7.143084716796864	[M+Na]+
10.414	-7.623651123046869	[M+Na]+
10.9	-1.3624023437500057	[M+Na]+
13.85	-0.9942260742187443	[M+H]+
13.85	3.172088623046875	[M+Na]+
12.15	-5.8471527099609375	[M+Na]+
10.97	-0.8046447753906136	[M+Na]+
13.13	-1.8997741699218693	[M+Na]+
13.13	-3.5032836914062386	[M-H]-
13.13	-10.80761108398437	[M+H]+
10.99	-0.35647888183592613	[M+Na]+
11.86	-0.13062133789063068	[M+Na]+
10.5	-3.4005004882812386	[M+H]+
10.5	0.598236083984375	[M+Na]+
10.72	2.27557373046875	[M+H]+
10.72	-4.020721435546875	[M+Na]+
10.72	-1.8476531982421989	[M-H]-
10.44	-2.1437622070312443	[M+H]+
10.44	-12.809283447265614	[M-H]-
9.74	-5.104208374023443	[M+Na]+
9.74	-0.2826904296875057	[M-H]-
16.3	10.465855407714841	[M-H]-
10.5	-4.841061401367199	[M-H]-
11.92	10.63921508789062	[M+Na]+
10.81	-11.151376342773432	[M+Na]+
10.81	-6.777642822265619	[M+H]+
10.36	-2.711453247070324	[M-H]-
10.03	-28.567153930664062	[M-H]-
10.48	-11.068627929687494	[M+Na]+
10.25	-2.672088623046875	[M+Na]+
14.64	2.703857421875	[M+H]+
14.64	0.35896606445311363	[M+Na]+
10.5	-0.408355712890625	[M+H]+
10.5	10.403155517578114	[M+Na]+
10.28	-10.071319580078125	[M+H]+
10.586	4.109194946289051	[M+H]+
10.586	10.43041381835937	[M+Na]+
10.62	8.56341552734375	[M-H]-
10.9	-1.8903930664062614	[M+Na]+
13.24	9.147308349609375	[M+Na]+
10.76	-9.352197265624994	[M+Na]+
10.555	-5.817819213867182	[M+Na]+
10.77	-4.415136718750006	[M+H]+
10.77	-3.4717834472656364	[M+Na]+
14.445	2.955142211914051	[M+Na]+
14.445	-1.8613647460937557	[M+H]+
14.445	-22.848876953125	[M-H]-
15.61	10.952944946289051	[M+Na]+
13.055	4.397177124023443	[M+Na]+
13.055	1.7723144531250057	[M+Na]+
13.17	6.705892944335943	[M+Na]+
12.05	-1.17388916015625	[M+H]+
12.05	3.5535217285156477	[M+Na]+
11.25	-3.6173889160156136	[M+Na]+
10.5	3.7556274414062614	[M+H]+
10.5	15.892709350585932	[M+Na]+
15.51	10.941720581054682	[M-H]-
10.445	-5.831146240234375	[M+Na]+
10.445	2.154837036132818	[M+H]+
10.31	-1.659271240234375	[M+H]+
10.5	-22.744958496093744	[M-H]-
10.0	-0.6552673339843693	[M+H]+
10.0	-2.1203735351562614	[M-H]-
10.5	-16.418789672851574	[M+Na]+
10.5	-6.770727539062506	[M+H]+
10.5	-2.6732727050781193	[M-H]-
10.75	15.52605285644529	[M+Na]+
10.75	-1.00970458984375	[M+H]+
10.75	-2.0264038085937557	[M-H]-
9.85	2.387454223632801	[M-H]-
9.85	14.28087768554687	[M+Na]+
9.85	5.006265258789057	[M+H]+
9.85	3.7716125488281307	[M-H]-
9.69	-6.325387573242182	[M-H]-
10.35	-8.8427734375	[M-H]-
11.695	0.3526367187500057	[M-H]-
10.5	0.9346252441406193	[M-H]-
10.3	-0.5812927246093693	[M+Na]+
10.3	0.6951416015625114	[M+H]+
10.3	3.4198974609375057	[M-H]-
9.72	-1.8404968261718864	[M+Na]+
9.72	-0.1464385986328125	[M+H]+
10.42	-2.7258544921874943	[M+H]+
10.42	2.0086791992187614	[M+Na]+
10.0	-1.5661682128906307	[M+H]+
9.87	-7.069406127929682	[M-H]-
9.98	-6.6662445068359375	[M+H]+
9.98	-6.5525360107421875	[M+Na]+
9.92	-3.487823486328125	[M+H]+
9.92	0.5646087646484261	[M+Na]+
9.49	-4.107037353515636	[M+H]+
10.39	-3.3122711181640625	[M+Na]+
10.39	-7.726004028320318	[M+H]+
10.39	-3.679708862304693	[M-H]-
12.95	6.488006591796875	[M+Na]+
12.95	-13.668032836914051	[M+H]+
10.05	-5.220529174804682	[M+Na]+
10.05	-7.164678955078131	[M+H]+
10.0	-6.12664794921875	[M-H]-
10.17	-2.660928344726557	[M-H]-
10.12	-0.2508483886718693	[M+Na]+
9.85	-1.8858795166015625	[M+Na]+
9.85	-0.6061035156249943	[M+H]+
10.945	-1.1030517578124943	[M+Na]+
