MCES	Nonconformity	Ion Type
9.086	0.10888916	[M-H]-
10	0.83484314	[M-H]-
9.98	-2.550939331	[M+H]+
7.28	-1.966346436	[M+H]+
10.28	-0.222317505	[M+Na]+
10.26	-1.870888672	[M+H]+
10.01	-3.332913818	[M-H]-
10.26	3.673341064	[M+H]+
9.83	0.077797852	[M+H]+
10.12	-3.168517456	[M-H]-
10.35	-1.530699463	[M+H]+
9.9	3.136676636	[M+H]+
10.27	0.049749756	[M-H]-
10.48	10.53596497	[M+Na]+
9.94	-2.534074707	[M+H]+
10	1.542763062	[M-H]-
9.94	2.19208252	[M-H]-
9.914	6.199232788	[M+Na]+
9.72	0.189555664	[M+H]+
9.72	-3.47342041	[M+Na]+
9.95	-2.0131427	[M+H]+
10.17	-1.56043396	[M-H]-
9.5	2.397640991	[M+H]+
9.87	-1.497562866	[M-H]-
9.03	1.272047119	[M+H]+
9.95	5.566859131	[M+H]+
10.31	4.742216797	[M+Na]+
9.99	1.096812744	[M+H]+
9.51	1.054953003	[M+H]+
9.98	-3.705397949	[M+H]+
8.61	0.909815674	[M+Na]+
9.98	1.33086853	[M+H]+
10.48	2.482834473	[M+Na]+
10.3	3.830080566	[M-H]-
10	-0.271893311	[M+H]+
10.31	0.279279785	[M+Na]+
10.63	4.624941406	[M+H]+
10.44	0.265493164	[M+H]+
9.89	2.451191406	[M+H]+
10.47	0.82838562	[M+Na]+
10.48	-4.08977356	[M+H]+
10	-2.200336914	[M+Na]+
10	-8.671708374	[M+Na]+
10.336	0.459747314	[M+H]+
10.15	-6.806040039	[M+Na]+
8.01	-5.408946533	[M+Na]+
9.414	-0.725048828	[M-H]-
9.414	-4.068026123	[M+H]+
10	5.210165405	[M+H]+
10.4	5.904090576	[M+Na]+
9.22	-0.981375732	[M-H]-
9.89	0.500611572	[M+Na]+
10.19	4.807747803	[M-H]-
9.98	-5.520780029	[M+Na]+
9.95	-1.087512207	[M+H]+
9.85	-2.037818604	[M+H]+
9.95	-0.144716187	[M+H]+
9.83	-0.741641235	[M-H]-
9.67	-0.040979004	[M-H]-
9.65	-2.66324646	[M+H]+
10	0.003571167	[M+H]+
10.44	5.916987305	[M-H]-
9.89	-15.10645935	[M-H]-
10.15	-0.533222046	[M+Na]+
9.836	-2.343779907	[M+H]+
9.56	-3.422575073	[M+Na]+
6.457	-0.780490723	[M+Na]+
8.445	0.200767822	[M+Na]+
7.566	1.174703369	[M-H]-
9.98	7.577409668	[M-H]-
8.78	1.162680664	[M-H]-
9.72	0.95402832	[M+H]+
10.17	0.497506104	[M+Na]+
10.26	-4.377786865	[M-H]-
8.49	-8.80576416	[M+Na]+
10.49	3.089203491	[M+H]+
9.87	4.116444092	[M+H]+
9.78	-0.599768066	[M+H]+
10.414	-1.702634277	[M+Na]+
9.65	-5.944088745	[M+H]+
9.664	-0.013852539	[M+Na]+
10	8.877103271	[M+Na]+
9.76	1.936464844	[M+H]+
10.19	-2.013502808	[M-H]-
10	-0.868358765	[M+H]+
9.85	-3.532418213	[M+Na]+
6.664	-1.241339111	[M+H]+
10.13	-3.423962402	[M+H]+
10.02	-8.541390381	[M-H]-
9.15	1.149411621	[M-H]-
9.95	-0.115698242	[M+H]+
9.95	2.970333862	[M+H]+
10.445	-1.570715332	[M+H]+
5.934	0.224356689	[M+Na]+
9.74	-0.489709473	[M+H]+
8.87	-0.300858154	[M+H]+
4.74	-1.979136963	[M-H]-
9.98	1.131606445	[M+H]+
10.02	0.990273438	[M+Na]+
9.63	-0.498643188	[M-H]-
9.22	-1.307915649	[M-H]-
10.164	-1.853339844	[M+H]+
10.305	2.094835205	[M+H]+
9.55	-2.839039917	[M-H]-
10.13	-1.65612793	[M+H]+
10.31	15.60522156	[M-H]-
9.945	0.906801758	[M+H]+
10.26	-0.986010742	[M-H]-
10.26	5.243834229	[M+Na]+
9.85	-0.94026123	[M+Na]+
10.28	0.394267578	[M+H]+
10.47	-2.618781738	[M+H]+
9.22	-1.338417969	[M+H]+
9.98	-10.80532898	[M+Na]+
9.836	-4.129790039	[M+Na]+
10.195	-0.336860352	[M+Na]+
6.434	0.683532715	[M-H]-
8.95	-3.191904907	[M+H]+
10.12	11.63101196	[M-H]-
9.414	-2.215431519	[M+H]+
5.74	2.888140869	[M-H]-
10.305	-0.692755127	[M+H]+
10.15	0.77774292	[M+H]+
5.805	1.023786011	[M-H]-
10.63	0.232072144	[M-H]-
10.5	-2.322298584	[M+H]+
10	6.030289307	[M+Na]+
10.4	10.34722046	[M+Na]+
9.586	3.9147052	[M+Na]+
8.67	3.711447754	[M-H]-
10.17	2.15442749	[M-H]-
8.39	8.589115601	[M-H]-
9.44	0.807335815	[M+Na]+
8.45	-0.095511475	[M-H]-
9.5	3.817736816	[M+Na]+
10.195	-0.466219482	[M-H]-
9.9	-7.27038269	[M-H]-
10	4.646126709	[M-H]-
8.85	-0.368166504	[M+H]+
9.98	1.508477783	[M+H]+
9.7	-8.838674316	[M+H]+
9.94	-3.679951782	[M+H]+
10	6.969424438	[M+H]+
9.56	6.31960083	[M-H]-
10.22	-1.410114746	[M-H]-
10.08	-9.278687744	[M+Na]+
7.176	-1.508621826	[M+H]+
10.48	4.855426025	[M+H]+
10.055	-0.166494141	[M-H]-
10.2	-0.925834961	[M+H]+
8.23	-2.513865356	[M+H]+
9.17	-9.976077881	[M-H]-
9.95	1.424389648	[M+Na]+
9.83	0.8356073	[M+H]+
10.08	-1.401057129	[M+H]+
9.63	-0.672341309	[M+H]+
9.89	-1.440457764	[M+H]+
7.348	-4.97701416	[M+H]+
9.586	-1.252182007	[M+H]+
10.05	12.96345581	[M+H]+
10.15	0.881697998	[M+H]+
8.95	-0.127555542	[M+H]+
9.3	-4.613369751	[M+H]+
10.414	-4.665869751	[M+Na]+
9.94	-0.298071899	[M+H]+
9.56	5.498273926	[M-H]-
10	2.02567627	[M+Na]+
9.56	-2.581287842	[M+H]+
10.445	1.102059326	[M+H]+
9.06	1.699158936	[M+H]+
9.89	-0.092768555	[M+Na]+
9.15	1.136976318	[M+Na]+
8.15	-13.05952393	[M+Na]+
9.89	2.034909668	[M+H]+
9.83	-0.854082642	[M-H]-
9.805	5.633702393	[M+Na]+
8.97	-1.428742065	[M-H]-
10	3.021914063	[M+H]+
10.38	3.022109375	[M+H]+
9.67	2.205601807	[M+Na]+
10	-4.919759521	[M+H]+
9.63	-2.716645508	[M+H]+
9.55	-4.02241333	[M-H]-
9.98	-2.152446899	[M+H]+
9.06	1.956862793	[M+Na]+
10.01	0.193726807	[M+Na]+
9.75	6.609176025	[M+Na]+
9.56	0.310612793	[M-H]-
9.664	0.751810303	[M+Na]+
9.69	-1.068156738	[M+Na]+
9.85	-1.147689209	[M-H]-
8.86	2.344165039	[M-H]-
9.055	-1.593719482	[M+H]+
8.195	-4.569265137	[M-H]-
10	-3.718934326	[M+H]+
9.87	6.038636475	[M+Na]+
9.22	-2.937979126	[M+H]+
9.76	-0.527526855	[M+H]+
7.26	-0.132329712	[M-H]-
10.45	-1.568623047	[M-H]-
9.89	-1.852857666	[M+Na]+
9.52	-8.573318481	[M+H]+
10.17	-0.49491333	[M+Na]+
10	-3.523745117	[M+Na]+
7.805	0.271853027	[M+H]+
6.727	-9.175240479	[M-H]-
10	1.042879639	[M+H]+
9.586	9.989718018	[M+Na]+
9.83	-1.889434814	[M-H]-
9.95	1.004783936	[M+H]+
10.49	17.67309509	[M+Na]+
10.33	-1.647332764	[M+H]+
10.13	5.283881836	[M+H]+
9.99	-0.281580811	[M-H]-
9.61	-0.506571045	[M+H]+
10.6	-0.15723877	[M+H]+
6.043	-2.02531311	[M+H]+
9.89	0.274338989	[M+H]+
10.26	0.964485474	[M+H]+
8.35	0.265054321	[M-H]-
9.85	3.304512329	[M+H]+
7.99	2.095880737	[M+H]+
8.75	-1.23465332	[M+H]+
9.914	2.483346558	[M+Na]+
9.94	-1.963137207	[M-H]-
9.78	2.518311157	[M+H]+
9.47	0.277861938	[M+Na]+
9.94	4.278664551	[M+H]+
9.89	-15.6004541	[M-H]-
10.08	-6.83618103	[M+H]+
9.78	-4.070402832	[M-H]-
10	-5.185302734	[M+Na]+
10	9.519284668	[M-H]-
9.914	-11.34595947	[M+Na]+
10.19	-0.497803955	[M+H]+
9.64	1.056068115	[M+H]+
10.35	-2.681103516	[M+Na]+
9.164	-2.97072937	[M+H]+
10.445	-5.025810547	[M-H]-
10.3	7.220443726	[M+Na]+
10.336	-2.168833618	[M+H]+
10.1	-3.567055664	[M+H]+
9.87	1.172681885	[M-H]-
10.33	3.254969482	[M-H]-
10	3.284179077	[M+H]+
10	-13.17256775	[M-H]-
10.38	-1.59458374	[M-H]-
10	-2.143151855	[M-H]-
10	-3.504932861	[M+H]+
10.44	-0.240231934	[M+Na]+
9.48	6.710350342	[M-H]-
9.695	-0.681585693	[M+Na]+
9.26	-0.611744995	[M+H]+
9.86	-2.677694092	[M+Na]+
7.434	1.959177856	[M-H]-
9.64	0.07637085	[M+H]+
8.76	3.699589233	[M+H]+
9.53	0.627849121	[M-H]-
10.22	5.791331177	[M-H]-
9.83	-3.193810425	[M-H]-
10	0.824813843	[M+H]+
10.336	15.54845093	[M-H]-
10.26	-2.35440979	[M+H]+
10.195	5.347678833	[M+Na]+
10.03	0.630871582	[M-H]-
9.914	-0.695396729	[M+H]+
6.914	-2.899798584	[M-H]-
9.914	0.108161621	[M+Na]+
9.63	-0.832953491	[M-H]-
9.89	-0.824345703	[M+H]+
9.02	1.928510742	[M+H]+
7.89	5.775223389	[M-H]-
10.19	3.077402344	[M-H]-
9.44	1.277588501	[M+H]+
9.195	-0.90642395	[M+H]+
10.47	1.985219727	[M-H]-
9.61	-2.735361328	[M-H]-
10.05	-0.409083252	[M-H]-
10	-6.579221191	[M+H]+
10.5	4.798028564	[M+Na]+
10	1.336321411	[M+H]+
9.805	5.064694824	[M+H]+
10.12	-0.719558105	[M+Na]+
9.76	-6.015429687	[M+Na]+
9.98	-2.614190674	[M+Na]+
8.61	-0.433765259	[M+Na]+
9.95	1.585262451	[M+H]+
9.086	-0.096203613	[M-H]-
9.95	2.088787231	[M-H]-
8.36	4.054500732	[M+H]+
9.31	1.227008057	[M+H]+
10.26	-2.985866699	[M+H]+
9.586	-0.919625244	[M+H]+
9.87	1.730002441	[M+Na]+
10.05	2.377577515	[M+H]+
10.445	-8.748843384	[M+Na]+
9.75	-1.717556152	[M-H]-
9.76	-5.404052734	[M-H]-
10.2	-1.553483887	[M-H]-
10.3	0.900788574	[M+H]+
6.805	1.149127197	[M-H]-
9.65	-5.882327881	[M+Na]+
9.98	1.629111938	[M+Na]+
7.39	0.119516602	[M-H]-
9.78	2.604291382	[M+Na]+
5.28	-1.597857666	[M-H]-
10.03	-0.174331055	[M+H]+
10.06	3.301361084	[M+Na]+
9.89	8.893712158	[M+H]+
6	0.252545166	[M-H]-
9.914	-4.642696533	[M-H]-
8.586	0.282321777	[M+H]+
9.35	-7.01331665	[M-H]-
10	-4.590826416	[M+Na]+
9.39	-2.704979858	[M+Na]+
9.89	0.7431073	[M+H]+
9.81	0.091512451	[M+H]+
7.37	0.730071411	[M+H]+
10.24	-6.240562744	[M+Na]+
10.02	-2.232559204	[M+Na]+
9.76	6.171940918	[M+H]+
7.055	-1.911259766	[M+H]+
9.95	-17.40126343	[M-H]-
7.24	-4.650162354	[M-H]-
9.6	1.059111328	[M+Na]+
9.805	-3.161135254	[M+H]+
9.24	4.576950684	[M+H]+
10.45	-4.417628174	[M+Na]+
10.28	-3.805808105	[M+H]+
7.805	0.769480591	[M-H]-
10.24	-1.257446289	[M+H]+
10.42	-2.43782959	[M+H]+
10.14	0.53008728	[M+H]+
9.95	10.26284058	[M+Na]+
9.85	1.510874023	[M+H]+
10.28	1.283635864	[M+H]+
10	2.036988525	[M+H]+
10.37	-0.214805298	[M+H]+
9.914	1.715924072	[M-H]-
8.39	-0.077943726	[M+Na]+
9.055	0.595090332	[M+Na]+
9.914	1.607330322	[M+Na]+
9.15	2.016789551	[M+Na]+
7.695	-2.590758667	[M+Na]+
9.8	-0.230126953	[M+H]+
10.24	0.491668701	[M+H]+
10.48	-5.73166626	[M-H]-
7.37	1.044460449	[M+H]+
10.45	1.126233521	[M+H]+
9.81	1.681760254	[M+H]+
9.695	-0.048453369	[M+H]+
10.48	-4.639586182	[M+Na]+
9.94	1.80680542	[M-H]-
10.31	-3.127689209	[M-H]-
9.98	-5.084963379	[M+H]+
10	-2.073555908	[M+H]+
9.64	-1.162491455	[M+Na]+
9.72	3.981158447	[M+H]+
10.17	8.816618042	[M+H]+
10.74	1.463488159	[M+H]+
9.61	-1.039609375	[M+Na]+
9.61	-5.751964111	[M+Na]+
9.63	-1.091223145	[M-H]-
9.89	1.936791992	[M+Na]+
9.99	1.570771484	[M-H]-
10.14	-5.919702759	[M-H]-
10.26	0.330915527	[M+H]+
9.914	-3.062062988	[M+H]+
9.89	-3.296365356	[M+Na]+
10.2	0.815824585	[M+H]+
10.06	0.641276855	[M+H]+
9.02	-1.049718018	[M+Na]+
9.805	-2.752207031	[M+H]+
10.49	2.035955811	[M+H]+
9.8	-4.031289063	[M-H]-
10.164	1.878397217	[M+Na]+
10.13	1.904906616	[M+H]+
8.77	-0.115701904	[M-H]-
9.5	1.249934082	[M+Na]+
10.22	2.203590088	[M+H]+
10	-1.238018188	[M-H]-
9.55	-1.727485352	[M-H]-
10.83	9.479226074	[M+H]+
7.28	-2.814830933	[M+H]+
9.94	-3.036009521	[M-H]-
10.31	-2.146149902	[M+Na]+
9.95	8.323088379	[M+H]+
8.06	-1.341225586	[M+H]+
10.33	-0.419464111	[M-H]-
8.15	-3.452463379	[M+H]+
9.98	1.717382813	[M-H]-
10.414	-0.266551514	[M+H]+
9.74	2.010564575	[M+H]+
7.543	1.632267456	[M-H]-
10.45	-16.58376343	[M-H]-
10.01	-1.35300293	[M+H]+
9.64	-1.072486572	[M+H]+
9.6	9.92217041	[M-H]-
10.15	1.709779053	[M+Na]+
10.42	-1.733967896	[M+Na]+
9.87	4.763435059	[M+Na]+
10.36	-2.168286133	[M+H]+
10.48	-4.616390381	[M+H]+
9.74	-1.168616943	[M+H]+
10.15	-0.120955811	[M+H]+
9.94	2.732814941	[M+H]+
9.01	-0.073783569	[M+H]+
10.39	-4.838773804	[M+H]+
9.77	-2.980926514	[M+H]+
7.78	0.025634155	[M+H]+
9.89	3.1568396	[M+Na]+
9.17	-0.553151855	[M+H]+
9.89	-4.100577393	[M+H]+
10.39	6.948804321	[M+H]+
9.805	-4.809353027	[M+H]+
10.15	0.241676636	[M-H]-
10.24	1.700855713	[M+H]+
9.914	-0.090580444	[M-H]-
7.28	-3.33998291	[M+H]+
9.83	4.232084961	[M+Na]+
10	3.082319946	[M-H]-
9.74	8.937514648	[M+H]+
10.31	0.538527832	[M+H]+
9.97	-0.844221802	[M-H]-
9.414	-2.110822754	[M+H]+
9.95	5.016357422	[M+Na]+
9.45	-10.94195251	[M-H]-
9.97	4.927559814	[M+Na]+
9.95	1.354700928	[M+H]+
10.03	2.952336426	[M+H]+
9.94	-3.075490723	[M-H]-
9.63	-4.125134888	[M+H]+
9.62	1.284492188	[M+Na]+
8.76	3.567574463	[M-H]-
10.086	0.558808594	[M+H]+
10	0.193868408	[M+H]+
7.63	-1.659943848	[M-H]-
10.44	-1.087253418	[M+Na]+
10.414	4.322702637	[M+H]+
8.69	0.095836182	[M+Na]+
9.94	3.351005859	[M-H]-
9.52	-7.371126709	[M+H]+
9.5	-0.817637939	[M+H]+
10	2.803486328	[M+H]+
9.05	2.490858765	[M-H]-
9.75	-7.426209717	[M+H]+
10.24	-0.540517578	[M+Na]+
10.3	0.350032349	[M+H]+
10.14	0.859055176	[M+H]+
5.324	-1.061802979	[M-H]-
9.67	-5.780053711	[M+H]+
10	12.99376221	[M+H]+
10.25	-1.605344238	[M+Na]+
8.72	0.896903687	[M-H]-
10	-0.543511963	[M+H]+
7.566	2.950879517	[M+Na]+
8.77	-6.541798706	[M-H]-
10.36	-0.288400879	[M-H]-
9.05	-11.95496338	[M+Na]+
10.36	0.393406982	[M+H]+
10.28	4.231416016	[M-H]-
10.01	1.388665161	[M-H]-
10	-11.64466125	[M+H]+
8.44	2.174454956	[M+Na]+
9.33	0.467595215	[M-H]-
10.27	1.8444104	[M-H]-
10.06	4.369776611	[M+H]+
9.61	1.455202637	[M-H]-
7.543	0.852138672	[M+H]+
9.26	0.267346802	[M+H]+
10.47	-10.59340454	[M-H]-
9.58	0.417194824	[M-H]-
8.95	-2.129052734	[M+H]+
10.305	-0.50237854	[M+H]+
10.49	10.82774536	[M-H]-
9.85	-2.861347656	[M+H]+
10.03	1.072531738	[M+H]+
10.055	1.181981201	[M+Na]+
10	-0.791376343	[M-H]-
10.05	-1.560338745	[M-H]-
10.19	3.267799072	[M+H]+
10.22	-2.50000061	[M+H]+
9.98	1.331994019	[M-H]-
10.01	-4.414498291	[M+H]+
10.42	2.450087891	[M+H]+
9.83	-4.885249634	[M-H]-
9.92	-1.235723877	[M+H]+
10.1	10.92437073	[M+Na]+
9.48	2.380244141	[M-H]-
10.37	3.47491394	[M+H]+
10.055	1.725410156	[M-H]-
10.336	2.17430542	[M+H]+
9.85	-2.760464478	[M+Na]+
9.98	12.29463135	[M-H]-
9.97	-2.96803894	[M+H]+
10.1	-1.014135742	[M+H]+
10	-4.430233154	[M+Na]+
9.83	-0.857808838	[M+H]+
10.47	3.89364563	[M+H]+
10.75	-7.657597046	[M-H]-
7.043	-0.700222778	[M+H]+
9.98	-3.210670166	[M+H]+
10.08	-1.763813477	[M+H]+
10.42	-1.552000732	[M+H]+
9.42	-2.107092896	[M+H]+
10.33	7.015240479	[M+H]+
9.95	-0.596207275	[M-H]-
9.9	11.78568726	[M+Na]+
9.28	0.653643799	[M+H]+
9.13	2.574263916	[M-H]-
10	6.715516357	[M-H]-
9.85	6.093832397	[M-H]-
9.75	-0.06989502	[M+H]+
9.586	-1.886663818	[M-H]-
8.37	1.447455444	[M-H]-
9.914	1.672233887	[M+H]+
10.42	1.144797974	[M+H]+
9.94	3.056696777	[M+Na]+
8.9	2.32182251	[M+Na]+
7.63	3.753430176	[M+Na]+
8.11	-1.143200684	[M+Na]+
9.78	-1.354331055	[M-H]-
10.4	-2.864850464	[M-H]-
10.44	0.022141113	[M+Na]+
9.33	2.256069336	[M+Na]+
9.15	-1.416193848	[M+Na]+
8.55	2.407127686	[M+Na]+
10.4	0.408672485	[M-H]-
9.414	2.250045166	[M-H]-
10.3	9.981955566	[M+Na]+
9.49	-0.790621338	[M+H]+
10.49	2.313406372	[M+H]+
9.305	-6.780231934	[M-H]-
9.805	5.298927612	[M+Na]+
9.63	-2.449955444	[M+Na]+
9.06	-4.169589233	[M+H]+
10.48	3.314908447	[M+H]+
10.37	1.112536621	[M+H]+
9.95	0.00206543	[M+Na]+
9.664	-7.799562988	[M+Na]+
9.414	-0.794078979	[M+H]+
10.28	-2.427420654	[M-H]-
10.48	0.575027466	[M-H]-
8.95	-4.098270264	[M+Na]+
10.195	2.172178955	[M+H]+
9.72	2.721473389	[M-H]-
9.85	4.409002686	[M+H]+
9.9	6.088812866	[M-H]-
8.44	-4.658756714	[M-H]-
10.24	10.84028442	[M-H]-
8.33	3.161974487	[M+Na]+
8.69	3.952109375	[M+H]+
10.06	-12.69292847	[M-H]-
9.86	-3.214317627	[M+H]+
10.26	-1.267374268	[M+H]+
8.98	2.821623535	[M-H]-
10	26.57906982	[M+Na]+
10.445	-1.850914307	[M-H]-
10.23	1.825366211	[M+H]+
10	-8.608620605	[M+Na]+
10.17	0.086907959	[M+H]+
7.164	-0.240601196	[M-H]-
9.67	0.577803955	[M+Na]+
8.17	1.40145752	[M-H]-
9.89	1.525836792	[M+Na]+
9.52	-3.367335815	[M-H]-
9.95	5.506312256	[M+H]+
8.52	-0.097544556	[M+H]+
9.25	-2.711274414	[M+Na]+
8.88	1.732939453	[M-H]-
10.01	-0.335487061	[M+H]+
10.305	-0.459362183	[M+Na]+
9.97	-20.93669006	[M+Na]+
9.836	-0.016713867	[M-H]-
9.17	-2.513516846	[M+Na]+
9.88	-8.684781494	[M+H]+
8	0.627107544	[M+Na]+
9.97	4.270789795	[M+H]+
10.39	3.365414429	[M+H]+
10.48	-2.505328369	[M-H]-
7.305	-1.295927734	[M+H]+
10.414	-1.39755249	[M+H]+
9.664	3.261407471	[M+Na]+
9.7	-4.783582764	[M+Na]+
10.49	-3.620084229	[M+Na]+
9.98	-10.55571716	[M+Na]+
8.13	0.846785278	[M+H]+
9.58	2.267537842	[M-H]-
9.67	-2.441040039	[M+H]+
10.4	-4.113994141	[M-H]-
9.95	1.147619629	[M+H]+
9.76	0.526323242	[M+H]+
9.195	-11.14419189	[M+Na]+
9.95	4.589912109	[M-H]-
10	-0.531270752	[M+Na]+
9.44	-0.455463257	[M-H]-
8.48	6.180133057	[M-H]-
9.94	4.946133423	[M-H]-
9.63	-0.14854187	[M+Na]+
9.99	-1.371259155	[M+H]+
10	2.001243286	[M+Na]+
9.05	2.851992188	[M-H]-
9.48	-0.99342041	[M+Na]+
8.48	1.762786255	[M-H]-
10	-10.79118652	[M-H]-
9.52	2.256872559	[M-H]-
9.836	-3.772886963	[M+H]+
10	0.06331604	[M+H]+
9.42	-1.290169678	[M-H]-
9.76	-1.753812866	[M+Na]+
9.28	2.509649658	[M+H]+
9.56	-0.049837036	[M-H]-
7.695	2.0871521	[M+H]+
8.086	1.913565674	[M+H]+
7.414	2.89128479	[M-H]-
10.414	-2.464725342	[M-H]-
8.92	-0.494450684	[M+H]+
10	1.214310303	[M+H]+
9.85	-2.979019775	[M+H]+
9.94	1.782335815	[M-H]-
10.055	-7.17699646	[M+H]+
10.13	-2.812146606	[M-H]-
10.44	-18.21484131	[M+H]+
10.49	-5.078710938	[M-H]-
10.11	1.1522229	[M-H]-
10.35	3.742508545	[M-H]-
10.08	-8.902587891	[M-H]-
9.95	-5.095413818	[M-H]-
9.45	-3.384400024	[M-H]-
10.33	-11.61396118	[M+H]+
9.914	3.072055664	[M+H]+
9.48	0.704721069	[M-H]-
9.98	8.707995605	[M+H]+
9.98	4.32097168	[M+H]+
8.81	3.530612793	[M+H]+
10	-2.901449585	[M+H]+
10.37	0.931524048	[M+H]+
9.95	-0.366011353	[M-H]-
10.48	4.956339111	[M+H]+
9.74	1.735021973	[M+H]+
10.37	0.166187744	[M+H]+
9.95	2.359500122	[M+H]+
10.45	9.503956299	[M-H]-
10	-8.489841309	[M+H]+
9.25	-3.98637146	[M-H]-
7.848	-2.44480835	[M+H]+
10	0.569019775	[M-H]-
9.65	-1.707086182	[M-H]-
10.4	0.034855347	[M+H]+
10	1.988300781	[M+H]+
10.38	3.076091919	[M-H]-
9.94	2.136027832	[M-H]-
9.89	-0.652067871	[M-H]-
9.67	-5.276166992	[M-H]-
9.55	-1.057015991	[M+Na]+
9.15	-1.435352783	[M+Na]+
9.63	2.986628418	[M+Na]+
9.7	0.03258667	[M+Na]+
9.13	-10.37299561	[M+Na]+
9.31	3.687839966	[M+H]+
9.7	3.316541748	[M+H]+
8.336	0.67413269	[M+Na]+
9.44	4.780794678	[M+Na]+
10.414	4.57369751	[M+Na]+
10.24	-5.140614014	[M+H]+
10.26	5.38598999	[M+Na]+
10.25	3.765454102	[M+Na]+
10.49	-2.27526123	[M+H]+
9.164	-3.377040405	[M+H]+
10.15	-3.836891479	[M-H]-
9.76	4.400859375	[M+H]+
10.28	14.15332458	[M+Na]+
10.15	-2.141952515	[M-H]-
9	10.59851318	[M+H]+
9.75	-4.920828857	[M-H]-
9.7	8.268704834	[M+H]+
9.14	-1.730375977	[M+H]+
9.87	4.497563477	[M+Na]+
8.17	-1.363326416	[M+Na]+
9.95	2.10727417	[M+Na]+
10	-11.03245239	[M+H]+
10.42	-0.989897461	[M-H]-
10.26	-2.12144043	[M+H]+
10	-2.159036865	[M+H]+
10.3	-6.218909302	[M-H]-
8.15	-0.022364502	[M-H]-
9.78	-2.440481567	[M-H]-
9.67	6.555351562	[M-H]-
10.25	0.046201172	[M+Na]+
10	-2.62598999	[M+Na]+
9.38	-3.803585205	[M+Na]+
10	22.49610229	[M+Na]+
10.086	-5.202462158	[M-H]-
10.164	-3.61994873	[M+Na]+
9.14	-3.002927246	[M-H]-
7.13	1.809002686	[M+Na]+
6.598	-1.718086548	[M+Na]+
7.652	2.720068359	[M+H]+
10.086	-0.19065918	[M+H]+
9.94	2.123642578	[M+H]+
9.39	2.256882324	[M+H]+
10.33	-2.115453491	[M-H]-
10.48	2.987924805	[M+H]+
10	13.47365723	[M-H]-
9.56	2.863441162	[M+H]+
10.2	1.237302246	[M-H]-
9.83	1.206932373	[M+H]+
10.02	-1.138470459	[M+Na]+
10	-3.910858154	[M+H]+
9.73	-1.893436279	[M+H]+
10.49	-7.645806885	[M+H]+
10.33	4.353774414	[M+H]+
9.914	2.273485718	[M+H]+
10.44	-0.060862427	[M-H]-
9.85	-9.933800659	[M+H]+
9.914	6.065788574	[M+H]+
6.934	2.01939209	[M+Na]+
10.38	10.89481812	[M-H]-
9.83	3.575189209	[M+Na]+
9.99	-2.079328003	[M+H]+
9.92	1.136690674	[M+H]+
9.63	-1.265890503	[M+H]+
9.95	2.93265625	[M+H]+
8.33	-3.422473145	[M+Na]+
9.11	1.050432739	[M-H]-
9.85	-1.769318848	[M+H]+
9.72	-3.955	[M-H]-
9.48	4.690700684	[M+Na]+
10.1	9.785814209	[M-H]-
7.89	-3.306568604	[M-H]-
10.36	0.410836182	[M+H]+
10.19	2.187491455	[M+H]+
10	-0.872260132	[M+H]+
10	-4.489261475	[M+H]+
9.305	1.431412354	[M+H]+
9.56	1.272307129	[M+Na]+
9.98	-3.095739136	[M+H]+
9.8	-1.24204895	[M+H]+
9.39	1.228605957	[M+Na]+
8.086	2.268148193	[M+Na]+
9.5	-0.02190918	[M+H]+
8.88	-5.566187744	[M+H]+
9.62	-3.718550415	[M-H]-
10.28	4.26361084	[M-H]-
10.05	-1.459782104	[M-H]-
10.24	2.990576172	[M+Na]+
9.67	-0.090750732	[M-H]-
9.1	6.888624878	[M-H]-
8.76	-1.973152466	[M-H]-
10.49	-4.05597229	[M-H]-
10.22	-2.36354248	[M-H]-
10.38	7.861542358	[M+Na]+
10.15	-0.028310547	[M-H]-
9.06	6.126374512	[M-H]-
8.26	-2.14647522	[M+Na]+
10	-6.574730225	[M-H]-
10.336	3.503098145	[M+Na]+
10.39	5.002617187	[M+Na]+
9.914	-1.027541504	[M-H]-
10.445	6.846752319	[M+H]+
9.9	-3.471838379	[M-H]-
7.586	2.847000732	[M+H]+
10	1.664365845	[M-H]-
10.19	-15.93174072	[M-H]-
10.14	-4.584904785	[M+H]+
9.61	-5.756307373	[M-H]-
9.5	0.141635742	[M+H]+
10.17	-11.15459595	[M-H]-
10.37	-1.742333984	[M+H]+
5.348	-0.033171997	[M-H]-
9.8	-2.422942505	[M-H]-
9.95	2.241258545	[M+Na]+
9.586	4.148825684	[M-H]-
9.95	-8.619979248	[M-H]-
10.38	-4.240377197	[M+Na]+
10.39	4.231858521	[M-H]-
10.01	-0.983838501	[M-H]-
9.83	-2.138016357	[M+H]+
10	2.201700439	[M-H]-
9.19	-1.618227539	[M+H]+
10	0.517789307	[M+H]+
9.55	-2.921928101	[M+H]+
10	-1.977202148	[M+H]+
10.336	-7.203166504	[M+H]+
10.25	-4.635456543	[M+H]+
9.95	0.465782471	[M+H]+
10.1	-12.32228027	[M+H]+
9.5	-4.73074585	[M-H]-
10.25	5.241345825	[M-H]-
10.01	-11.73628784	[M-H]-
9.805	0.848044434	[M+H]+
9.87	7.45430542	[M+Na]+
9.95	5.893421631	[M+H]+
10.086	0.135063477	[M+H]+
10.17	3.536625977	[M-H]-
